case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case326_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,1,80,0,PASS,767.919,745.280,10614.558,12408.317,10833.595,29010.863,18735.994,11723.833,29862.064,796.959,773.920,10655.197,13158.632,11575.038,29737.104,12387.352,10804.634,24239.500,18743.033,11733.113,29871.344
case327_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,2,80,0,PASS,754.080,742.240,904.320,11436.395,10804.638,24473.426,17415.994,11675.037,25989.113,783.199,771.200,980.800,12188.237,11550.558,25199.504,11385.512,10769.597,23172.160,17421.672,11683.837,25997.273
case328_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,3,80,0,PASS,776.480,752.000,7973.118,13241.914,10824.953,28691.982,16976.714,11725.277,31535.021,805.840,780.800,8005.758,13981.274,11560.313,29453.422,12449.275,10756.153,21694.557,16983.833,11731.996,31543.340
case329_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,4,80,0,PASS,750.639,729.440,17081.746,12958.554,10802.558,30775.820,19356.081,11679.678,31644.141,779.519,758.719,17114.066,13704.874,11540.316,31519.500,12933.835,10765.116,21132.305,19366.080,11686.558,31654.859
case330_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,5,80,0,PASS,771.519,749.120,838.559,11849.037,10719.518,20462.396,14375.278,11583.517,22641.584,801.999,779.040,991.680,12876.793,11464.797,21234.717,12138.554,10669.917,20338.867,14380.158,11586.558,22642.863
case331_comm_C0_DEFAULT_N4096_q2_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,673.919,664.960,6005.115,1210.639,1203.520,6548.475,1216.959,1209.760,6554.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1223.200,1216.000,6561.275
case332_comm_C0_DEFAULT_N4096_q2_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,672.799,664.000,696.000,1209.999,1203.360,1233.440,1216.320,1208.960,1239.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1222.719,1215.200,1246.080
case333_comm_C0_DEFAULT_N4096_q2_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,673.679,665.120,686.240,1211.599,1203.839,1222.240,1218.079,1210.399,1228.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1224.399,1216.639,1235.200
case334_comm_C0_DEFAULT_N4096_q2_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,673.519,665.440,692.960,1208.960,1202.080,1229.920,1215.119,1207.840,1236.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1221.039,1213.600,1242.720
case335_comm_C0_DEFAULT_N4096_q2_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,674.320,666.720,691.200,1212.399,1203.840,1227.680,1218.959,1210.240,1234.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1225.280,1216.640,1240.480
case336_gemm_C0_DEFAULT_N4096_q2_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,8713.998,8580.639,8899.354,435.439,434.559,436.958,8707.438,8574.239,8892.795,8273.998,8140.475,8458.716,8720.397,8587.039,8905.755
case337_gemm_C0_DEFAULT_N4096_q2_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,8736.716,8608.159,8880.961,435.680,434.400,436.800,8730.556,8601.599,8874.401,8295.280,8166.399,8438.562,8742.796,8614.560,8887.360
case338_gemm_C0_DEFAULT_N4096_q2_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,8713.279,8547.199,8831.834,436.640,436.000,437.440,8706.719,8541.439,8825.274,8272.239,8107.034,8389.116,8719.599,8552.799,8838.234
case339_gemm_C0_DEFAULT_N4096_q2_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,8655.517,8550.080,8830.234,435.520,434.878,436.640,8649.117,8543.520,8823.675,8216.959,8110.240,8391.835,8661.917,8556.320,8836.795
case340_gemm_C0_DEFAULT_N4096_q2_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,8684.318,8550.879,8824.315,436.160,435.680,437.280,8677.760,8545.119,8817.915,8243.199,8113.119,8385.275,8690.639,8556.479,8830.715
case341_r0_C0_DEFAULT_N4096_q2_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,1162.560,1148.960,1194.560,1162.560,1148.960,1194.560,1169.359,1156.159,1201.760,1182.959,1167.999,1216.640,9113.998,9044.634,9220.798,7937.757,7887.038,8051.360,9119.838,9050.073,9226.558
case342_r0_C0_DEFAULT_N4096_q2_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,1168.160,1148.000,1188.799,1168.160,1148.000,1188.799,1174.959,1155.520,1195.360,1187.840,1168.480,1208.159,9110.558,9051.520,9206.238,7935.595,7882.240,8042.555,9116.558,9057.119,9211.839
case343_r0_C0_DEFAULT_N4096_q2_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,1168.560,1151.520,1187.040,1168.560,1151.520,1187.040,1175.440,1158.560,1194.879,1188.559,1171.200,1209.440,9151.116,9054.238,9242.396,7985.035,7889.435,8066.874,9157.035,9059.838,9247.995
case344_r0_C0_DEFAULT_N4096_q2_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,1167.840,1146.240,1188.800,1167.840,1146.240,1188.800,1175.199,1152.480,1195.840,1188.159,1166.879,1210.720,9213.039,9139.038,9281.753,8047.440,7972.154,8105.599,9218.719,9144.798,9287.513
case345_r0_C0_DEFAULT_N4096_q2_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,1169.440,1150.400,1193.280,1169.440,1150.400,1193.280,1176.480,1158.078,1200.959,1189.119,1170.398,1212.479,9186.553,9086.078,9261.278,8014.315,7919.679,8083.999,9192.553,9091.678,9266.878
case346_rs_C0_DEFAULT_N4096_q2_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,674.400,666.560,687.040,5352.797,5268.639,5477.277,5358.878,5274.879,5483.677,688.239,679.840,700.319,9465.517,9338.879,9644.793,8791.035,8665.119,8970.396,9471.196,9344.319,9650.393
case347_rs_C0_DEFAULT_N4096_q2_rep2,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,673.680,667.040,689.119,5328.796,5261.917,5448.477,5334.956,5268.157,5454.397,687.519,681.119,701.760,9395.594,9317.278,9555.032,8718.076,8633.761,8877.919,9401.274,9323.038,9560.632
case348_rs_C0_DEFAULT_N4096_q2_rep3,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,676.160,667.520,692.320,5347.756,5258.399,5476.795,5353.756,5264.639,5482.875,688.959,680.320,705.280,9476.879,9346.878,9637.432,8801.037,8671.995,8942.715,9482.559,9352.799,9643.032
case349_rs_C0_DEFAULT_N4096_q2_rep4,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,675.280,665.439,695.360,5331.599,5245.758,5486.240,5337.758,5251.678,5492.320,688.399,677.759,708.000,9426.956,9321.755,9630.553,8746.320,8646.715,8947.198,9432.555,9327.354,9636.152
case350_rs_C0_DEFAULT_N4096_q2_rep5,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,673.280,663.040,683.839,5319.838,5248.479,5463.196,5325.838,5254.399,5469.276,687.279,676.640,696.479,9423.113,9310.395,9617.272,8743.117,8637.595,8943.352,9428.713,9316.153,9623.031
case351_r1_C0_DEFAULT_N4096_q2_rep1,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,678.559,670.240,689.760,1592.960,1573.760,1621.440,1600.319,1581.120,1629.440,692.320,684.160,704.800,9434.399,9300.639,9565.919,8746.716,8621.918,8877.919,9440.479,9306.398,9572.159
case352_r1_C0_DEFAULT_N4096_q2_rep2,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,680.399,669.440,695.680,1596.720,1577.920,1614.720,1604.320,1584.480,1622.240,694.880,683.840,710.560,9396.557,9308.801,9520.315,8717.916,8626.562,8834.876,9402.876,9315.361,9526.715
case353_r1_C0_DEFAULT_N4096_q2_rep3,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,677.600,668.160,690.879,1592.079,1574.720,1626.560,1599.599,1582.400,1634.080,691.840,682.239,703.520,9442.716,9312.640,9552.634,8759.600,8633.600,8873.118,9449.118,9318.079,9558.555
case354_r1_C0_DEFAULT_N4096_q2_rep4,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,677.120,667.840,692.960,1596.639,1575.519,1616.799,1604.239,1583.199,1624.958,691.439,681.440,706.720,9418.957,9303.521,9557.598,8739.519,8630.073,8873.438,9425.356,9309.921,9563.998
case355_r1_C0_DEFAULT_N4096_q2_rep5,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,678.320,670.080,691.200,1593.920,1575.359,1619.679,1600.799,1582.879,1627.359,692.799,684.320,705.919,9412.080,9286.722,9567.679,8734.077,8613.121,8864.315,9418.399,9292.321,9573.438
case356_fc_C0_DEFAULT_N4096_q2_rep1,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,7142.878,7034.720,7222.079,7142.878,7034.720,7222.079,7131.517,7023.680,7211.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7148.637,7040.320,7227.679
case357_fc_C0_DEFAULT_N4096_q2_rep2,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,7125.836,7022.075,7216.959,7125.836,7022.075,7216.959,7114.397,7011.035,7205.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7131.596,7027.675,7222.719
case358_fc_C0_DEFAULT_N4096_q2_rep3,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,7123.917,7031.199,7222.718,7123.917,7031.199,7222.718,7112.157,7019.359,7211.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7129.677,7036.959,7228.318
case359_fc_C0_DEFAULT_N4096_q2_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,7128.479,7029.440,7219.199,7128.479,7029.440,7219.199,7117.280,7018.240,7207.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7134.079,7035.200,7224.959
case360_fc_C0_DEFAULT_N4096_q2_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,7125.435,7021.756,7215.355,7125.435,7021.756,7215.355,7114.235,7010.236,7204.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7131.195,7027.516,7220.955
case361_dc_C0_DEFAULT_N4096_q2_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,2789.520,2235.678,13001.600,4338.479,3292.640,13765.438,4113.600,3198.718,11846.078,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4353.918,3306.240,16295.188
case362_dc_C0_DEFAULT_N4096_q2_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,2839.040,2192.799,11013.595,5184.560,3290.398,12533.916,5193.840,3300.958,11897.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5205.440,3304.478,12551.996
case363_dc_C0_DEFAULT_N4096_q2_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,2976.159,2348.000,10874.233,4143.439,3567.998,12089.597,4125.757,3479.358,11889.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4156.639,3580.318,12104.957
case364_dc_C0_DEFAULT_N4096_q2_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,2773.358,2395.200,12539.997,4126.880,3467.519,13619.037,4135.520,3476.319,12078.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4138.719,3478.399,13629.277
case365_dc_C0_DEFAULT_N4096_q2_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,2791.678,2408.320,12177.431,3943.919,3479.521,12973.438,3920.078,3474.720,12419.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3958.799,3493.121,12988.478
case366_d0_C0_DEFAULT_N4096_q2_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,7120.396,7012.315,7215.355,7120.396,7012.315,7215.355,7126.879,7018.715,7221.918,7139.519,7031.355,7234.878,15184.800,15066.240,15315.203,8055.679,7995.355,8114.562,15190.559,15071.840,15320.803
case367_d0_C0_DEFAULT_N4096_q2_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,7122.639,7023.836,7207.518,7122.639,7023.836,7207.518,7129.596,7029.759,7213.438,7141.516,7042.239,7226.238,15161.677,15040.638,15289.428,8026.475,7974.394,8090.877,15167.437,15046.238,15294.868
case368_d0_C0_DEFAULT_N4096_q2_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,7111.674,7020.319,7198.715,7111.674,7020.319,7198.715,7117.914,7027.358,7204.795,7130.554,7039.358,7217.595,15142.237,15035.829,15257.436,8021.997,7936.314,8080.958,15147.917,15041.431,15263.036
case369_d0_C0_DEFAULT_N4096_q2_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,7110.877,7016.480,7203.200,7110.877,7016.480,7203.200,7116.957,7023.199,7209.440,7128.877,7035.520,7222.240,15159.674,15042.069,15277.428,8026.793,7960.315,8096.960,15165.274,15047.669,15282.868
case370_d0_C0_DEFAULT_N4096_q2_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,7122.560,7019.039,7200.961,7122.560,7019.039,7200.961,7129.119,7024.479,7207.521,7141.759,7036.799,7220.321,15171.038,15027.351,15265.432,8027.034,7952.799,8106.399,15177.038,15033.109,15271.031
case371_ds_C0_DEFAULT_N4096_q2_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,2162.720,2012.000,2344.319,7420.236,7208.475,7736.955,11638.555,11389.920,11972.793,2168.399,2017.759,2350.079,11514.792,11269.120,11832.476,9714.477,9404.157,9932.638,11644.476,11395.840,11979.513
case372_ds_C0_DEFAULT_N4096_q2_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,2113.680,1962.398,2229.920,7317.676,7115.518,7559.195,11555.033,11360.153,11839.833,2119.440,1968.158,2235.680,11427.433,11237.913,11697.921,9644.558,9466.239,9855.197,11561.193,11365.119,11845.753
case373_ds_C0_DEFAULT_N4096_q2_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,2134.800,1997.757,2252.479,7350.239,7134.238,7680.956,11556.318,11334.712,12021.432,2140.560,2003.517,2258.239,11427.915,11203.033,11894.231,9665.438,9490.714,9928.959,11561.998,11339.992,12026.713
case374_ds_C0_DEFAULT_N4096_q2_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,2010.718,1869.279,2238.718,7293.358,7047.355,7653.438,11518.238,11230.876,12725.117,2016.478,1875.199,2244.478,11391.037,11107.513,11841.277,9620.879,9416.318,9857.118,11523.676,11236.472,12730.558
case375_ds_C0_DEFAULT_N4096_q2_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,2249.119,2135.039,2375.999,7492.877,7273.761,7793.434,11742.633,11476.153,12043.354,2254.879,2140.799,2381.759,11617.115,11346.073,11914.713,9813.998,9569.600,10152.639,11748.233,11476.637,12048.633
case376_d1_C0_DEFAULT_N4096_q2_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,2148.560,1996.479,2232.959,7369.275,7150.875,7685.756,11561.992,11331.513,11962.873,2154.640,2002.239,2238.719,11424.397,11197.114,11836.474,9702.319,9395.838,9921.916,11567.352,11337.272,11968.313
case377_d1_C0_DEFAULT_N4096_q2_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,2139.360,1925.920,2279.839,7379.358,7058.718,7680.160,11657.356,11292.473,12056.953,2145.520,1931.680,2285.599,11511.273,11172.793,11934.232,9690.878,9418.879,9931.198,11659.837,11299.353,12054.873
case378_d1_C0_DEFAULT_N4096_q2_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,2242.878,1972.160,2367.038,7454.317,7195.197,7872.000,11675.197,11435.357,12193.911,2248.559,1977.920,2372.798,11549.998,11307.517,12069.752,9802.959,9533.118,10177.597,11679.753,11439.838,12199.192
case379_d1_C0_DEFAULT_N4096_q2_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,2194.318,2051.840,2360.320,7434.157,7181.915,7735.355,11647.915,11393.273,12093.756,2199.918,2057.600,2366.080,11524.555,11256.633,11924.951,9727.599,9484.635,9991.518,11652.475,11395.193,12098.236
case380_d1_C0_DEFAULT_N4096_q2_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,2265.759,2133.120,2402.879,7505.037,7282.878,7818.080,11797.278,11523.194,12197.271,2271.519,2138.880,2409.278,11674.956,11400.634,12060.153,9841.198,9501.757,10068.798,11799.198,11524.475,12199.352
case381_d1w_C0_DEFAULT_N4096_q2_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,2226.559,2077.759,2340.479,7443.757,7266.235,7786.716,11733.195,11517.913,12064.800,2257.278,2107.679,2371.039,11609.754,11390.561,11944.319,9795.038,9587.038,10000.160,11736.555,11521.753,12062.880
case382_d1w_C0_DEFAULT_N4096_q2_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,2187.840,2009.919,2375.359,7487.676,7216.320,7817.437,11787.596,11459.519,12147.353,2220.079,2059.199,2405.437,11654.558,11328.798,12023.192,9804.878,9545.915,10099.679,11793.756,11465.918,12150.392
case383_d1w_C0_DEFAULT_N4096_q2_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,2181.999,2033.120,2408.477,7509.438,7193.914,7812.795,11789.119,11436.952,12217.437,2215.840,2067.199,2437.759,11667.594,11308.313,12052.793,9808.398,9543.197,10112.639,11791.522,11442.713,12221.277
case384_d1w_C0_DEFAULT_N4096_q2_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,2143.760,1996.640,2247.199,7397.998,7138.879,7653.760,11661.117,11413.753,11955.833,2180.879,2026.719,2286.560,11533.999,11282.394,11827.193,9758.557,9558.560,9971.198,11664.557,11419.193,11961.593
case385_d1w_C0_DEFAULT_N4096_q2_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,2160.959,2005.599,2272.318,7399.516,7203.679,7885.276,11720.632,11423.360,19103.996,2193.360,2046.879,2302.238,11568.794,11296.800,11974.553,9745.038,9516.319,9991.358,11727.112,11428.641,19110.076
case386_comm_C0_DEFAULT_N4096_q4_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,422.000,412.800,431.040,1312.959,1305.279,1319.839,1319.440,1311.839,1326.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1325.840,1318.239,1332.639
case387_comm_C0_DEFAULT_N4096_q4_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,420.000,412.000,428.800,1311.039,1304.160,1321.599,1317.360,1309.760,1327.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1323.521,1315.360,1332.959
case388_comm_C0_DEFAULT_N4096_q4_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,417.280,410.880,9435.034,1310.400,1304.000,10335.834,1317.040,1310.080,10342.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1323.519,1316.160,10348.634
case389_comm_C0_DEFAULT_N4096_q4_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,422.880,416.160,436.480,1312.960,1305.121,1325.280,1319.520,1311.520,1331.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1326.000,1317.761,1338.400
case390_comm_C0_DEFAULT_N4096_q4_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,418.800,410.560,432.640,1310.399,1301.599,1324.640,1316.879,1307.359,1331.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1323.119,1313.119,1337.280
case391_gemm_C0_DEFAULT_N4096_q4_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,7738.479,7614.559,7916.957,436.158,435.520,436.800,7731.919,7608.159,7910.397,7297.119,7172.635,7475.199,7744.959,7620.799,7923.357
case392_gemm_C0_DEFAULT_N4096_q4_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,7687.521,7578.881,7827.361,436.159,435.200,436.959,7681.041,7572.321,7820.801,7247.278,7139.521,7386.721,7693.921,7585.441,7833.601
case393_gemm_C0_DEFAULT_N4096_q4_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,7821.999,7666.719,8026.721,435.999,434.880,436.800,7815.360,7660.959,8020.001,7383.600,7227.839,7588.321,7828.399,7672.319,8032.961
case394_gemm_C0_DEFAULT_N4096_q4_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,7713.040,7566.399,7927.518,435.839,435.200,436.800,7706.880,7559.679,7920.798,7274.718,7126.879,7487.838,7719.120,7572.799,7933.918
case395_gemm_C0_DEFAULT_N4096_q4_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,7747.836,7566.080,7996.480,435.360,433.760,436.000,7741.676,7560.320,7989.920,7309.921,7130.560,7554.240,7753.836,7571.680,8003.041
case396_r0_C0_DEFAULT_N4096_q4_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,1168.720,1146.559,1188.160,1168.720,1146.559,1188.160,1175.999,1154.240,1195.040,1189.280,1168.000,1208.000,9181.917,9079.835,9243.834,8012.477,7921.115,8086.721,9187.599,9085.435,9249.435
case397_r0_C0_DEFAULT_N4096_q4_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,1167.198,1147.519,1185.760,1167.198,1147.546,1185.760,1174.318,1155.039,1194.240,1187.278,1167.359,1209.440,9175.517,9110.081,9262.874,8016.477,7945.754,8096.960,9181.916,9116.001,9269.273
case398_r0_C0_DEFAULT_N4096_q4_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,1168.719,1149.920,1187.360,1168.719,1149.920,1187.360,1175.760,1156.640,1193.760,1188.799,1169.760,1208.640,9141.038,9047.357,9253.599,7974.799,7887.198,8084.000,9146.799,9053.118,9259.358
case399_r0_C0_DEFAULT_N4096_q4_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,1172.559,1152.159,1191.680,1172.559,1152.159,1191.680,1179.039,1159.039,1199.359,1192.159,1171.360,1211.839,9147.516,9066.398,9251.680,7971.757,7893.279,8081.594,9152.956,9071.999,9257.279
case400_r0_C0_DEFAULT_N4096_q4_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,1171.760,1151.520,1192.800,1171.760,1151.520,1192.800,1178.960,1158.560,1199.520,1192.560,1171.359,1211.680,9171.756,9082.400,9253.761,8007.680,7919.680,8075.840,9177.356,9088.159,9259.520
case401_rs_C0_DEFAULT_N4096_q4_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,425.440,416.960,437.280,6839.516,6658.875,7033.115,6845.516,6664.955,7039.195,445.120,443.200,451.040,8647.198,8447.998,8891.673,8201.119,8005.114,8449.434,8652.798,8453.438,8897.273
