case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case069_dc_C0_DEFAULT_N4096_q2_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,5453.223,5370.588,5511.860,7470.462,7412.545,7513.991,7480.381,7423.585,7525.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7479.901,7425.504,7526.151
case070_dc_C0_DEFAULT_N4096_q2_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,5449.144,5260.836,6568.111,7464.942,7380.068,9677.379,7476.221,7391.267,9687.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7475.181,7389.987,9686.658
case071_d0_C0_DEFAULT_N4096_q4_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,11558.870,11411.039,11837.916,11558.870,11411.039,11837.916,11565.030,11417.599,11844.315,11575.109,11427.838,11854.716,18323.291,18150.182,20337.256,6750.741,6615.960,6836.416,18328.730,18155.461,20342.537
case072_d0_C0_DEFAULT_N4096_q4_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,11582.550,11474.237,11759.021,11582.550,11474.237,11759.021,11588.791,11480.636,11765.102,11598.870,11490.895,11775.180,18330.426,18161.855,18550.156,6752.912,6630.987,6836.908,18335.866,18167.455,18555.756
case073_d0_C0_DEFAULT_N4096_q4_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,11578.425,11436.984,11773.513,11578.425,11436.984,11773.513,11584.185,11442.905,11779.435,11593.947,11452.827,11789.517,18356.134,18096.686,20275.451,6752.996,6618.409,6852.189,18361.574,18102.287,20280.891
case074_d0_C0_DEFAULT_N4096_q4_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,11565.726,11406.112,11805.978,11565.726,11406.112,11805.978,11571.887,11412.515,11811.899,11582.048,11422.916,11821.980,18319.772,18150.512,18612.232,6754.159,6627.563,6845.924,18325.294,18156.273,18617.672
case075_d0_C0_DEFAULT_N4096_q4_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,11578.627,11439.836,11830.058,11578.627,11439.836,11830.058,11584.879,11445.438,11836.137,11594.877,11455.355,11846.216,18344.584,18154.824,20284.301,6758.272,6610.989,6813.538,18350.104,18160.424,20289.900
case076_dc_C0_DEFAULT_N4096_q4_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,2667.375,2580.500,2698.573,7576.388,7398.466,7676.222,7586.147,7407.746,7686.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7585.907,7406.626,7701.181
case077_dc_C0_DEFAULT_N4096_q4_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,2662.975,2606.738,2694.894,7549.429,7393.837,7686.302,7559.428,7405.196,7696.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7559.188,7404.077,7697.501
case078_dc_C0_DEFAULT_N4096_q4_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,2662.735,2595.700,2701.293,7548.229,7398.466,8581.453,7558.708,7408.065,8592.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7557.189,7406.785,8593.292
case079_dc_C0_DEFAULT_N4096_q4_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,2665.935,2605.139,2710.412,7543.669,7389.678,9603.157,7552.789,7397.997,9613.877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7551.749,7397.037,9612.598
case080_dc_C0_DEFAULT_N4096_q4_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,2661.455,2582.740,2688.333,7478.380,7358.466,7648.544,7488.306,7368.386,7658.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7487.185,7367.106,7676.862
case081_d0_C0_DEFAULT_N4096_q8_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,1,80,0,PASS,11560.871,11429.119,11769.580,11560.871,11429.119,11769.580,11566.950,11435.199,11775.500,11577.030,11445.118,11785.579,18311.404,18182.820,18587.119,6754.741,6640.107,6849.057,18317.004,18188.420,18592.559
case082_d0_C0_DEFAULT_N4096_q8_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,11565.831,11434.078,11728.620,11565.831,11434.078,11728.620,11571.911,11439.839,11734.701,11581.909,11449.758,11744.939,18318.987,18178.020,18582.348,6754.747,6657.558,6855.627,18324.588,18183.619,18587.787
case083_d0_C0_DEFAULT_N4096_q8_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,11568.081,11415.040,11810.696,11568.081,11415.040,11810.696,11574.560,11421.440,11816.777,11584.801,11431.519,11826.696,18358.486,18165.061,18605.672,6762.746,6644.918,6854.176,18364.006,18170.660,18611.113
case084_d0_C0_DEFAULT_N4096_q8_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,11597.029,11419.200,11847.176,11597.029,11419.200,11847.176,11603.270,11425.120,11853.095,11613.509,11435.038,11863.655,18359.946,18108.584,20220.309,6749.061,6598.201,6862.656,18365.386,18114.021,20225.906
case085_d0_C0_DEFAULT_N4096_q8_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,11596.704,11386.641,11752.824,11596.704,11386.641,11752.824,11602.707,11393.203,11758.906,11612.554,11403.446,11768.988,18341.882,18074.424,18564.537,6741.510,6638.787,6822.656,18347.323,18080.186,18569.980
case086_dc_C0_DEFAULT_N4096_q8_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,1,80,0,PASS,1351.883,1183.886,11455.641,11550.404,7171.662,16127.151,11361.280,7180.466,16101.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11572.895,7182.867,16135.956
case087_dc_C0_DEFAULT_N4096_q8_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,1366.885,1246.652,7377.999,11357.052,7433.032,16820.523,11368.331,7442.311,16231.909,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11367.132,7443.431,16830.766
case088_dc_C0_DEFAULT_N4096_q8_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,1351.447,1181.856,9740.893,11347.373,7221.047,16981.928,11356.733,7230.486,16466.918,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11359.372,7231.606,16992.807
case089_dc_C0_DEFAULT_N4096_q8_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,1354.646,1186.975,9644.897,11892.542,7357.669,16196.051,11901.820,7366.469,16205.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11913.900,7367.748,16206.929
case090_dc_C0_DEFAULT_N4096_q8_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,1355.206,1178.815,8480.018,10645.801,7419.423,15591.286,10655.001,7429.343,15600.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10668.120,7428.063,15602.967
case091_d0_C0_DEFAULT_N2048_q16_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,1,80,0,PASS,11557.671,11393.282,11764.301,11557.671,11393.282,11764.301,11563.991,11399.539,11770.380,11573.829,11409.778,11780.300,14347.847,14177.124,14601.739,2769.447,2749.930,2791.204,14353.286,14182.562,14607.339
case092_d0_C0_DEFAULT_N2048_q16_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,2,80,0,PASS,11531.442,11354.563,11714.701,11531.442,11354.563,11714.701,11537.601,11360.963,11721.262,11547.761,11371.203,11731.501,14320.981,14148.486,14553.607,2767.447,2756.645,2799.207,14326.500,14154.086,14559.206
case093_d0_C0_DEFAULT_N2048_q16_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,3,80,0,PASS,11541.362,11376.160,11746.701,11541.362,11376.160,11746.701,11547.761,11381.920,11752.941,11557.601,11391.700,11763.020,14333.446,14167.069,14537.102,2770.486,2756.966,2792.003,14339.047,14172.669,14542.381
case094_d0_C0_DEFAULT_N2048_q16_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,4,80,0,PASS,11563.671,11428.817,11820.796,11563.671,11428.817,11820.796,11569.671,11435.217,11826.876,11579.830,11445.436,11836.795,14349.833,14222.719,14613.578,2769.524,2755.530,2782.724,14355.272,14227.999,14619.177
case095_d0_C0_DEFAULT_N2048_q16_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,5,80,0,PASS,11540.710,11377.941,11716.140,11540.710,11377.941,11716.140,11546.471,11384.340,11722.221,11556.471,11394.420,11732.300,14324.155,14182.561,14516.302,2769.686,2754.406,2784.484,14329.674,14188.001,14521.742
case096_dc_C0_DEFAULT_N2048_q16_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,1,80,0,PASS,657.325,631.966,12345.709,15509.236,7669.490,20319.377,15479.944,7678.929,19076.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15518.276,7677.649,20324.975
case097_dc_C0_DEFAULT_N2048_q16_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,2,80,0,PASS,4849.198,630.491,10577.767,14899.564,7792.211,19729.465,14875.422,7321.726,18040.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14908.285,7800.212,19740.988
case098_dc_C0_DEFAULT_N2048_q16_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,3,80,0,PASS,842.673,643.805,10501.972,15174.027,7478.461,19948.516,14956.376,7479.901,19947.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15182.426,7486.300,19958.914
case099_dc_C0_DEFAULT_N2048_q16_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,4,80,0,PASS,3672.834,632.286,10471.573,14914.787,9169.740,18601.682,14280.010,7650.136,18603.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14921.188,9178.221,18609.520
case100_dc_C0_DEFAULT_N2048_q16_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,5,80,0,PASS,2624.574,647.645,12428.604,15374.989,7944.353,21425.072,15136.109,7639.732,21435.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15385.309,7960.992,21434.832
