case_id,phase,repetition,ranks,shape_id,m_local,n,k,q,path,candidate,status,sample_count,pass_count,raw_global_csv,e2e_p05,e2e_p50,e2e_p95,e2e_mean,e2e_std,e2e_cv,done_p05,done_p50,done_p95,release_first_p50,release_last_p50,gemm_interval_p50,release_window_ratio_p50,release_span_ratio_p50
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,1,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4849.635250,4881.167000,4917.003550,4968.905320,441.045049,8.876101,3987.026700,4015.215000,4057.332000,4008.975000,4008.975000,855.151500,0.156437,0.000000
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,1,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4788.660000,4810.210000,4857.167100,4815.022620,21.164837,0.439558,3929.603450,3949.058500,3972.697000,3942.899000,3942.899000,855.232000,0.158048,0.000000
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,2,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C0_DEFAULT/raw_global_samples.csv,4812.873550,4829.249000,4884.601500,4835.744460,28.344733,0.586150,4439.318000,4455.350000,4511.526050,2035.486000,4449.430000,2779.686500,54.272446,54.124803
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,2,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4814.946800,4827.802500,4848.579450,4830.746260,12.767995,0.264307,4441.779000,4453.737000,4473.209550,2036.792500,4447.814500,2778.284000,54.297817,54.151811
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,2,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4743.744450,4755.272000,4781.489300,4842.486980,426.451893,8.806464,4369.091050,4382.340000,4408.111750,2001.626500,4376.099000,2741.241500,54.324359,54.177958
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,2,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C0_DEFAULT/raw_global_samples.csv,4420.040000,4435.271000,4447.710000,4434.649980,9.726588,0.219332,4045.589000,4062.252000,4073.619000,2035.725000,4055.932500,2383.708000,49.861024,49.711223
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,2,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4422.034450,4435.807000,4450.734100,4479.455940,310.925558,6.941146,4048.180450,4062.601000,4076.328450,2036.423500,4056.438500,2384.258000,49.846380,49.688821
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,2,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4329.269000,4341.436500,4351.148000,4341.647900,8.553492,0.197010,3956.969550,3968.261500,3976.873000,2000.607500,3962.101500,2325.392000,49.575376,49.412922
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,4,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C0_DEFAULT/raw_global_samples.csv,4939.455000,4952.199000,4963.477450,4951.750520,7.312757,0.147680,4742.258450,4754.769500,4766.608450,1039.381500,4748.530000,3896.659000,78.130781,77.996666
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,4,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4942.066550,4951.801000,4963.745000,4999.043580,328.308127,6.567419,4744.989550,4754.772500,4766.812000,1048.101000,4748.693000,3896.021000,77.961092,77.828116
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,4,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4889.925450,4901.564500,6070.170650,5040.232180,556.244867,11.036096,4691.897000,4704.215500,4731.814450,1028.742000,4697.896000,3858.743500,78.134914,77.995599
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,4,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C0_DEFAULT/raw_global_samples.csv,4291.599000,4295.838000,4312.926000,4341.404140,308.617934,7.108712,4094.298000,4098.808500,4115.145000,1043.541500,4092.248500,3238.699000,74.554142,74.389255
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,4,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4288.775000,4295.038500,4308.549450,4341.241060,315.080553,7.257845,4091.450000,4097.610000,4111.320450,1044.661500,4091.210000,3237.578000,74.520133,74.363279
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,4,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4331.116450,4338.236000,4348.491450,4338.934180,7.152522,0.164845,4069.283450,4073.051000,4085.014400,1029.622000,4067.371000,3295.014000,74.709655,74.570830
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,8,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C0_DEFAULT/raw_global_samples.csv,5998.063550,6017.661000,6126.029500,6081.726860,360.486247,5.927367,5792.275000,5811.353000,5902.105400,549.809500,5805.033500,5454.013500,90.535873,90.425118
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,8,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,5992.567550,6011.742000,6091.780450,6028.583500,36.340308,0.602800,5786.995000,5806.073000,5877.619500,551.889000,5799.514000,5445.374000,90.505525,90.395525
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,8,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,5960.593450,5981.344500,6057.411900,5992.764960,31.658556,0.528280,5753.813000,5774.716000,5835.927450,545.570000,5768.236500,5419.935500,90.562685,90.448892
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,8,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C0_DEFAULT/raw_global_samples.csv,4539.817000,4550.944000,4615.933450,4605.186200,328.692883,7.137450,4334.141100,4344.161500,4402.744900,550.769000,4337.601500,3987.940500,87.333499,87.184281
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,8,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4551.641000,4568.705000,4853.952900,4612.721880,100.231909,2.172945,4345.344150,4362.236500,4648.220900,557.569000,4355.517000,4000.660000,87.221737,87.069856
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,8,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4535.231950,4568.565500,4623.678100,4632.922160,364.563946,7.868985,4318.772450,4335.269000,4368.785550,544.299500,4326.947000,4011.300500,87.453753,87.268826
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT/raw_global_samples.csv,6353.927950,6374.288000,6412.479550,6421.265340,302.937350,4.717720,3986.139150,4013.615000,4050.604550,4007.295000,4007.295000,2365.948500,0.158093,0.000000
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,6349.940000,6378.362500,6406.544000,6417.750600,283.873757,4.423259,3989.711000,4015.534500,4049.188450,4009.454000,4009.454000,2366.027000,0.157937,0.000000
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,6292.662450,6314.286000,6362.936950,6317.402260,23.797863,0.376703,3925.302850,3955.218000,3987.648550,3948.818500,3948.818500,2367.789500,0.162744,0.000000
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT/raw_global_samples.csv,6348.235550,6376.520500,6409.044950,6422.445560,319.035374,4.967506,3984.580300,4011.374000,4037.972450,4005.054500,4005.054500,2367.629000,0.157732,0.000000
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,6350.532000,6381.087500,6411.054050,6382.911420,20.574039,0.322330,3988.648550,4015.775000,4044.661000,4009.455000,4009.455000,2367.549000,0.155937,0.000000
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,6281.350000,6312.446500,6336.778900,6310.812020,17.637557,0.279482,3916.652900,3949.698000,3973.465000,3943.138500,3943.138500,2367.391000,0.161665,0.000000
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT/raw_global_samples.csv,6391.241000,6420.679500,6458.693000,6461.061080,290.411701,4.494799,5221.898000,5249.624500,5275.559000,2036.845000,5243.624500,4370.078500,61.183889,61.064623
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,6401.205550,6422.460000,6510.781550,6474.742640,323.782061,5.000694,5235.686900,5255.498500,5346.568200,2040.777500,5249.175500,4371.496000,61.150089,61.029777
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,6317.676550,6337.883500,6363.890000,6385.346880,332.082168,5.200691,5155.605550,5169.309000,5194.756450,1998.127500,5162.589500,4328.080500,61.322456,61.196368
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT/raw_global_samples.csv,5317.983150,5342.648000,5366.248000,5391.295500,343.430562,6.370093,4145.089200,4163.209000,4188.107450,2036.545000,4156.887500,3298.430000,51.072935,50.919119
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,5317.197450,5339.385500,5366.802350,5386.965880,327.698981,6.083183,4149.807550,4166.166000,4193.804450,2040.685500,4159.606500,3292.298000,51.073542,50.919543
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,5124.975550,5143.870500,5176.545500,5223.752460,396.914670,7.598267,3957.777450,3968.337000,3988.271450,1998.528000,3961.777500,3134.067000,49.631197,49.474674
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,4,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT/raw_global_samples.csv,6702.414550,6710.822500,6729.253450,6763.725980,353.034191,5.219522,6064.996100,6073.179500,6090.921450,1042.502000,6067.019500,5654.963000,82.829488,82.725494
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,4,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,6717.519450,6735.062000,6869.094050,6786.217540,302.668240,4.460043,6078.843450,6097.577000,6227.809950,1057.060500,6091.338000,5670.241500,82.655283,82.550648
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S03_COMPUTE_LEAN,2048,2048,2048,4,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,6651.857550,6662.426000,6708.695450,6735.084040,357.927984,5.314380,6013.493900,6024.782000,6060.811450,1031.062000,6018.222000,5617.525000,82.901962,82.794561
