case_id	phase	repetition	ranks	shape_id	m_local	n	k	q	path	candidate	status	started_utc	ended_utc	case_dir
discovery_b0_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b0_C0_DEFAULT	discovery_b0	3	4	S02_BALANCE	2048	512	2048	1	b0	C0_DEFAULT	0	2026-08-31T10:23:15Z	2026-08-31T10:23:27Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_b0_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b0_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	1	b1	C0_DEFAULT	0	2026-08-31T10:23:27Z	2026-08-31T10:23:39Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	1	h0	C0_DEFAULT	0	2026-08-31T10:23:39Z	2026-08-31T10:23:52Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	1	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:23:52Z	2026-08-31T10:24:04Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	1	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:24:04Z	2026-08-31T10:24:16Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	1	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:24:16Z	2026-08-31T10:24:29Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	1	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:24:29Z	2026-08-31T10:24:42Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	2	b1	C0_DEFAULT	0	2026-08-31T10:24:42Z	2026-08-31T10:24:54Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	2	h0	C0_DEFAULT	0	2026-08-31T10:24:55Z	2026-08-31T10:25:07Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	2	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:25:07Z	2026-08-31T10:25:19Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	2	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:25:19Z	2026-08-31T10:25:31Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	2	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:25:31Z	2026-08-31T10:25:44Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	2	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:25:44Z	2026-08-31T10:25:57Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q2_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	4	b1	C0_DEFAULT	0	2026-08-31T10:25:57Z	2026-08-31T10:26:09Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	4	h0	C0_DEFAULT	0	2026-08-31T10:26:09Z	2026-08-31T10:26:21Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	4	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:26:21Z	2026-08-31T10:26:33Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	4	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:26:33Z	2026-08-31T10:26:46Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	4	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:26:46Z	2026-08-31T10:26:59Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	4	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:26:59Z	2026-08-31T10:27:12Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q4_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	8	b1	C0_DEFAULT	0	2026-08-31T10:27:12Z	2026-08-31T10:27:24Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C0_DEFAULT	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	8	h0	C0_DEFAULT	0	2026-08-31T10:27:24Z	2026-08-31T10:27:36Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C0_DEFAULT
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	8	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:27:36Z	2026-08-31T10:27:48Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	8	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:27:48Z	2026-08-31T10:28:01Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	8	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:28:01Z	2026-08-31T10:28:14Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S02_BALANCE	2048	512	2048	8	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:28:14Z	2026-08-31T10:28:26Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S02_BALANCE_p4_m2048_n512_k2048_q8_h0_C2_RING_SIMPLE_CH8
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_comm_C0_DEFAULT	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	comm	C0_DEFAULT	0	2026-08-31T10:28:26Z	2026-08-31T10:28:39Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_comm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_comm_C1_RING_SIMPLE_CH4	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	comm	C1_RING_SIMPLE_CH4	0	2026-08-31T10:28:39Z	2026-08-31T10:28:51Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_comm_C1_RING_SIMPLE_CH4
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_comm_C2_RING_SIMPLE_CH8	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	comm	C2_RING_SIMPLE_CH8	0	2026-08-31T10:28:51Z	2026-08-31T10:29:04Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_comm_C2_RING_SIMPLE_CH8
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_gemm_C0_DEFAULT	discovery_gemm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	gemm	C0_DEFAULT	0	2026-08-31T10:29:04Z	2026-08-31T10:29:16Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_gemm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_comm_C0_DEFAULT	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	comm	C0_DEFAULT	0	2026-08-31T10:29:16Z	2026-08-31T10:29:28Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_comm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_comm_C1_RING_SIMPLE_CH4	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	comm	C1_RING_SIMPLE_CH4	0	2026-08-31T10:29:28Z	2026-08-31T10:29:40Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_comm_C1_RING_SIMPLE_CH4
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_comm_C2_RING_SIMPLE_CH8	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	comm	C2_RING_SIMPLE_CH8	0	2026-08-31T10:29:40Z	2026-08-31T10:29:53Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_comm_C2_RING_SIMPLE_CH8
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_gemm_C0_DEFAULT	discovery_gemm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	gemm	C0_DEFAULT	0	2026-08-31T10:29:53Z	2026-08-31T10:30:05Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_gemm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C0_DEFAULT	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	comm	C0_DEFAULT	0	2026-08-31T10:30:05Z	2026-08-31T10:30:17Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C1_RING_SIMPLE_CH4	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	comm	C1_RING_SIMPLE_CH4	0	2026-08-31T10:30:17Z	2026-08-31T10:30:29Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C1_RING_SIMPLE_CH4
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C2_RING_SIMPLE_CH8	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	comm	C2_RING_SIMPLE_CH8	0	2026-08-31T10:30:29Z	2026-08-31T10:30:42Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C2_RING_SIMPLE_CH8
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_gemm_C0_DEFAULT	discovery_gemm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	gemm	C0_DEFAULT	0	2026-08-31T10:30:42Z	2026-08-31T10:30:54Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_gemm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C0_DEFAULT	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	comm	C0_DEFAULT	0	2026-08-31T10:30:54Z	2026-08-31T10:31:06Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C0_DEFAULT
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C1_RING_SIMPLE_CH4	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	comm	C1_RING_SIMPLE_CH4	0	2026-08-31T10:31:06Z	2026-08-31T10:31:18Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C1_RING_SIMPLE_CH4
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C2_RING_SIMPLE_CH8	discovery_comm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	comm	C2_RING_SIMPLE_CH8	0	2026-08-31T10:31:18Z	2026-08-31T10:31:31Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C2_RING_SIMPLE_CH8
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_gemm_C0_DEFAULT	discovery_gemm	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	gemm	C0_DEFAULT	0	2026-08-31T10:31:31Z	2026-08-31T10:31:43Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_gemm_C0_DEFAULT
discovery_b0_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b0_C0_DEFAULT	discovery_b0	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b0	C0_DEFAULT	0	2026-08-31T10:31:44Z	2026-08-31T10:31:56Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_b0_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b0_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C0_DEFAULT	0	2026-08-31T10:31:56Z	2026-08-31T10:32:08Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C0_DEFAULT	0	2026-08-31T10:32:08Z	2026-08-31T10:32:20Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:32:20Z	2026-08-31T10:32:33Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:32:33Z	2026-08-31T10:32:45Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:32:45Z	2026-08-31T10:32:59Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:32:59Z	2026-08-31T10:33:12Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C0_DEFAULT	0	2026-08-31T10:33:12Z	2026-08-31T10:33:24Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C0_DEFAULT	0	2026-08-31T10:33:24Z	2026-08-31T10:33:36Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:33:37Z	2026-08-31T10:33:49Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:33:49Z	2026-08-31T10:34:01Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:34:01Z	2026-08-31T10:34:14Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:34:14Z	2026-08-31T10:34:27Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C0_DEFAULT	0	2026-08-31T10:34:27Z	2026-08-31T10:34:40Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT
